year,month,amazon,amur,aral,chang_jiang,columbia,zaire,danube,dnepr,don,huang,indigirka,indus,kolyma,lena,limpopo,mackenzie,mekong,mississippi,murray,dvina,niger,nile,ob,olenek,parana,pechora,senegal,ural,volga,xi,yenisei,yukon
1987,4,253.2752,15.1378,50.3018,80.9989,27.7846,139.2322,56.5369,33.6207,38.0911,23.6717,5.9151,37.7391,11.0115,15.8277,9.511,16.186,55.0999,36.422,8.7497,25.7868,7.1868,31.9845,34.2755,6.0175,114.6138,23.6317,0.7826,33.2273,39.9576,103.6584,15.9926,9.6943
1987,5,145.758,25.528,21.4285,126.8918,49.461,98.1168,112.4559,56.2057,39.4707,43.4597,14.1789,55.7277,18.8883,26.0474,4.5839,31.031,91.632,98.7121,41.8501,56.513,38.0866,67.1236,47.4115,19.1401,80.8023,39.8097,5.573,11.4737,42.7743,223.3846,30.6524,23.9304
1987,6,117.3833,51.2538,23.1768,148.8523,31.4699,71.0447,74.1375,84.1711,79.8041,87.1532,25.0039,29.3138,38.3165,51.3233,6.1761,52.2194,224.7138,74.4534,45.3664,77.0796,70.0673,58.9528,50.4971,42.5642,42.2669,44.5074,32.3571,23.7546,54.849,229.4767,52.4581,38.0396
1987,7,99.3656,99.3797,33.7397,179.7956,51.7134,61.2895,69.4918,43.0895,43.6448,51.5778,37.9595,32.5979,31.0722,57.6766,2.8586,61.6721,233.3708,88.9158,25.5521,115.8942,102.8931,61.1282,70.5217,41.7884,37.0045,110.4331,56.2744,38.8761,91.3035,260.6147,64.9863,50.8757
1987,8,82.2068,109.8629,9.6658,146.7058,19.3382,95.3915,67.0364,84.9283,57.2547,83.7262,49.4756,44.9713,38.8897,44.9937,16.2181,60.4635,264.5724,83.4537,53.6137,76.9945,149.6111,81.8535,54.0468,39.236,18.3207,64.7724,76.3455,34.8981,70.2973,167.4781,60.2771,40.5969
1987,9,97.7866,64.329,23.1629,96.9267,7.6139,145.4983,43.7704,57.9037,65.004,41.3587,21.0497,9.7931,29.5015,38.9671,36.2693,32.7336,246.9183,53.9988,14.1998,53.1304,91.0709,57.9813,66.9091,8.3411,34.7365,24.7219,62.7704,55.9645,93.5054,110.3927,44.7945,39.0782
1987,10,141.9094,28.125,29.8825,87.6335,5.8609,157.0122,40.5187,8.6974,7.8915,32.2525,13.7042,34.3471,32.4967,25.9514,24.9383,28.9287,100.7724,24.4935,42.7556,9.23,37.2246,37.1714,31.943,26.7584,101.8002,30.4355,19.9604,4.5975,4.2246,80.445,38.7458,18.3824
1987,11,186.9424,13.3361,23.725,45.3386,40.3956,165.2436,76.9342,46.0595,37.0165,10.4523,7.5651,1.4116,12.2904,15.9717,60.7892,27.3927,78.4722,61.5006,33.9194,27.5379,0.8489,25.1627,31.7961,10.9165,148.5278,29.3615,0.5863,31.8927,33.776,80.7539,22.3822,26.1045
1987,12,214.9023,7.3374,22.1407,4.9804,84.1194,118.4082,51.4455,42.4499,37.4823,1.2332,7.0312,9.2605,10.7466,13.6766,160.1878,19.7556,9.627,69.9594,59.9411,47.2523,0.8274,9.1997,32.8075,9.3835,179.7576,38.104,0.347,21.566,42.0478,4.8468,28.2924,18.3
1988,1,242.323,7.3712,25.4703,18.2516,59.3077,124.041,46.0218,21.7615,24.9331,1.8752,9.0336,22.1357,21.783,13.5948,67.3754,23.0593,4.5862,34.5165,38.3293,24.3422,2.0152,20.1428,23.7303,10.7177,174.8467,31.422,0.3347,15.4818,21.916,21.1576,20.6191,6.1451
1988,2,279.5903,4.3013,17.758,45.6302,28.9289,115.4077,54.3791,26.4881,29.8264,6.4308,7.3711,30.0804,12.2027,7.3252,138.1621,15.2271,21.1167,32.8928,37.9473,33.6447,2.5491,15.3975,10.809,8.2802,151.0823,24.1871,0.8295,1.0807,23.1378,60.249,12.8838,14.142
1988,3,249.7309,6.5602,26.1701,59.2977,52.026,155.4435,84.1808,58.6972,24.0785,17.5961,2.5556,93.8207,3.0802,9.493,96.8725,16.0617,19.4232,51.6468,30.4437,19.2487,9.5429,25.6818,7.6493,12.4328,162.7074,16.9187,0.6223,28.7431,27.4158,65.3535,11.619,13.8875
1988,4,237.8105,19.2417,15.2283,51.6689,55.8542,151.4309,49.0052,28.2178,28.843,9.0995,8.7961,15.0751,5.9688,18.2854,36.5405,22.264,78.1042,53.6276,87.7225,51.5257,28.6718,35.559,31.8765,22.8893,118.6777,45.3984,2.6653,19.234,44.9646,88.9965,26.6059,10.3557
1988,5,204.955,44.3632,39.3088,140.7353,47.3438,93.8791,60.9507,45.5657,47.0406,64.4475,6.5252,8.8998,4.8385,24.9117,8.4899,42.9726,186.5778,56.6684,52.8512,34.3892,40.0571,47.0341,40.8484,9.8594,69.7105,31.1062,5.199,34.391,32.8309,197.6075,29.6251,36.2752
1988,6,126.0752,56.9077,14.3824,125.9599,40.179,81.7837,90.6696,122.2271,99.129,53.4906,25.1204,35.8147,25.9227,68.8684,17.6768,85.9618,201.3763,41.5558,37.2657,44.3005,87.0098,59.7718,40.536,43.1508,23.8732,38.985,30.536,18.0904,56.8197,186.5644,70.4224,39.5759
1988,7,102.3078,97.7291,27.0114,132.0457,15.869,75.1213,61.2136,78.4838,66.2986,123.4064,56.3573,131.3669,38.5977,84.6709,3.087,83.1619,207.8308,73.085,64.2107,63.7413,135.7467,101.2796,56.5491,49.5411,8.9113,50.9099,68.4003,25.4954,50.9414,158.5526,86.6775,52.3539
1988,8,73.3636,102.7427,19.5818,168.9997,12.3146,97.7838,63.9386,66.1813,44.6239,110.4521,64.7718,92.227,64.9495,69.3544,5.463,51.6857,231.6246,61.2199,29.5795,77.5773,175.7347,125.9081,48.0183,49.5813,6.0157,48.4575,125.7692,24.2008,76.8026,309.129,76.5072,56.3053
1988,9,93.9907,43.1891,14.2237,134.7423,27.6113,125.0742,71.346,60.833,56.7337,41.2238,16.2619,72.7992,17.1098,37.7923,16.3611,42.0658,171.0439,78.5019,47.5534,46.8051,124.7024,94.1636,43.5898,31.2616,26.7326,47.8861,72.4834,32.7648,58.7326,99.2216,44.3922,15.1966
1988,10,152.7258,20.0416,13.7215,47.8191,19.09,167.693,39.8802,22.8444,16.1142,26.3589,24.5856,5.9583,12.7934,30.566,75.8655,30.8862,193.5113,34.2277,11.5332,57.5043,23.2057,47.486,34.7467,32.1968,97.5683,64.8839,7.5212,3.3002,29.9144,86.429,33.1603,17.5101
1988,11,198.971,12.2417,12.393,8.7431,108.1877,168.518,39.8245,42.7399,51.0102,1.7014,9.6931,2.1847,11.492,20.7432,31.8054,33.1206,37.5501,70.419,43.1795,43.4938,2.4059,15.7439,37.1533,15.5614,87.1695,42.7802,1.8649,37.802,47.792,20.0289,29.1446,18.282
1988,12,235.498,6.6294,25.9445,8.836,49.6666,148.5438,58.1206,55.3117,57.0883,2.5817,5.4007,30.4664,8.9686,17.4391,65.9478,15.3275,9.6165,39.419,78.0569,37.5553,1.2514,15.4176,29.9851,11.7652,154.7817,36.6759,0.4115,27.91,47.6391,18.0294,21.6305,16.423
1989,1,279.3788,4.0831,25.5891,47.8625,67.0094,94.8879,11.1055,21.1063,29.9484,8.9287,5.4786,30.6412,8.6562,10.8128,47.8782,24.8158,12.205,47.0533,33.2734,45.9359,0.7981,14.746,25.5053,8.1217,196.7616,34.89,0.4641,31.424,37.8328,70.8577,18.403,11.2625
1989,2,260.8403,2.215,19.5147,45.8186,37.081,79.9706,26.2082,26.0401,24.1387,10.0044,13.9623,17.9253,27.8154,8.1739,136.5566,11.2484,5.9674,57.4298,18.8186,29.5852,1.4639,15.5302,18.1918,7.9914,163.8208,27.231,1.1732,16.7758,26.654,32.1502,14.3615,17.3409
1989,3,291.4169,8.8702,16.5611,49.3006,79.8791,143.3795,35.1448,36.2124,25.2165,13.4452,2.6125,45.7526,8.3539,13.6435,35.0261,18.9502,38.9223,61.164,92.929,24.477,7.2837,31.0921,11.5447,13.899,158.6958,21.4782,2.1831,13.0182,29.6682,72.9245,20.1555,8.0824
1989,4,227.0493,14.8583,24.8749,115.368,35.1725,145.5004,76.0942,41.6175,39.3532,34.2589,2.7594,20.6624,14.698,12.3624,32.8403,7.4857,55.6085,48.2357,74.8889,13.6325,19.2267,30.639,28.5648,11.6722,98.6946,14.8855,1.4285,22.895,26.4902,108.4098,20.0404,9.33
1989,5,202.8333,24.3372,37.5401,116.2621,47.2021,115.9743,79.3469,31.9568,59.5244,25.0215,13.1258,25.9476,10.9566,31.0539,8.4739,40.2685,172.7645,94.0857,79.93,38.4062,49.9178,59.3778,41.1709,25.4034,34.61,39.6838,5.2216,43.2714,56.5017,223.6316,33.6317,29.0655
1989,6,169.0733,80.4472,12.1545,168.1902,29.1827,57.3469,114.3332,99.1873,92.8151,70.2915,27.9499,24.8986,29.488,67.3701,19.8164,49.1717,176.9362,111.9816,47.5677,43.6537,84.8073,52.7587,39.9323,47.6681,57.0043,38.1892,40.6106,29.4953,56.4956,187.084,51.2657,48.6601
1989,7,104.2938,115.0624,8.8946,154.6666,18.8189,63.6207,68.421,59.7837,84.6053,97.6163,36.986,121.2113,54.9702,66.0971,3.1083,62.8987,235.3857,84.6365,39.1985,97.4207,121.2192,79.8236,41.0034,53.3768,39.4396,73.0555,105.9142,41.0963,88.8367,118.3901,69.578,45.7601
1989,8,96.482,62.189,7.8609,133.7618,49.2812,103.978,98.9687,65.9327,31.0096,79.6805,50.3485,79.1788,60.4479,70.7243,5.3773,50.2981,240.3084,80.0404,26.3316,94.2699,177.3907,94.8356,49.9185,55.2039,65.4859,54.6388,153.5194,28.2499,76.1305,108.5503,64.4087,48.8727
1989,9,98.006,46.5056,16.4234,107.512,21.0921,125.7724,66.5368,55.0631,34.4509,62.3429,32.0866,30.1624,30.0418,47.1816,2.6077,38.6987,211.9844,79.6188,11.5624,68.5774,93.201,71.1773,33.0944,43.5107,61.0829,57.8391,46.8592,6.3291,33.2338,95.0363,46.1171,27.3482
1989,10,166.8023,22.1604,16.5858,69.2129,42.4122,168.6189,39.7001,58.2776,53.1578,24.2512,13.1375,11.5738,22.9601,23.4013,42.4112,28.4105,172.7516,37.3655,36.4276,77.8963,44.6299,42.4834,48.3911,26.5708,83.3923,49.8212,17.9852,29.3866,85.0309,48.9809,35.3312,17.7791
