year,month,amazon,amur,aral,chang_jiang,columbia,zaire,danube,dnepr,don,huang,indigirka,indus,kolyma,lena,limpopo,mackenzie,mekong,mississippi,murray,dvina,niger,nile,ob,olenek,parana,pechora,senegal,ural,volga,xi,yenisei,yukon
1989,3,55.5982,-0.4701,1.8773,1.6832,46.8273,32.7254,-2.6642,1.8778,0.2181,3.6398,0.8924,5.9837,7.1059,12.1192,-29.1543,12.5541,-33.6421,7.4592,46.8063,-9.1428,-13.823,-0.3531,-3.9838,13.2371,28.0352,7.2884,-6.8047,0.7519,-4.2489,8.9274,11.981,3.3059
1989,4,6.2845,-0.8398,1.5912,20.2546,-13.0791,8.2611,6.2409,-9.1246,-5.0547,6.5514,-0.0327,-15.9155,11.3554,-12.2737,-11.4153,-32.511,-30.1314,-10.9529,31.7143,-60.4007,-9.6645,-6.1767,3.6193,9.2585,4.7971,-21.544,-5.1911,-0.2349,-26.4246,-0.3209,4.5369,-21.5857
1989,5,-8.2274,-20.3066,-16.8612,0.5594,-30.0236,-13.9725,-19.6212,-62.468,-32.9748,-25.0996,-26.1455,-13.9746,-35.111,-31.5557,-17.6563,-11.1527,76.9284,-1.9947,39.0308,-42.3696,5.9778,17.277,-39.0981,-45.5905,-40.9004,-72.5632,-4.0085,-25.3505,-25.6971,37.12,-54.7166,-5.6064
1989,6,-18.0615,0.2684,-36.0352,17.0935,-73.0968,-46.3647,11.6609,-2.1502,-17.1997,7.8365,-18.1604,-14.3515,-45.0271,-16.5612,-3.0714,-22.6406,66.5652,-4.7822,15.1758,-67.2358,25.9658,10.4964,-52.8272,-20.1307,-1.2347,-60.0984,17.6418,-44.1515,-54.1949,10.5378,-47.6461,-10.8845
1989,7,-75.9624,17.1321,-24.8099,-0.636,-71.9075,-35.0054,-50.8667,-47.9145,-12.3368,5.603,-22.2763,57.3309,-22.5796,-26.8524,-13.0466,-27.6974,46.0431,-29.202,6.5769,-2.8882,46.5014,22.7364,-56.7259,-17.3424,-30.6657,-21.8932,32.1884,-23.1066,-16.7334,-30.7528,-34.0124,-19.6289
1989,8,-70.075,-23.966,-18.855,-3.2546,-23.8948,-1.1584,7.9215,-18.599,-48.0829,-11.3493,4.225,0.3842,3.8217,8.3939,-10.7207,-22.9882,49.391,-14.2305,-17.7851,16.6295,66.8616,22.6419,-15.9921,6.9668,-20.8515,-13.1252,49.6888,-9.1549,-3.1707,-20.8969,-10.8246,-7.5654
1989,9,-57.3574,-2.1613,-5.7189,0.9078,-31.1262,4.8596,3.8639,-1.5899,-9.1132,13.7545,16.566,-24.7394,10.6846,19.1309,-12.1218,2.5659,30.7809,1.1055,-37.6433,17.8131,-1.6117,7.8756,0.7228,35.9222,-28.7476,21.8946,-16.9343,-15.0348,-14.4357,1.5277,16.0413,3.2811
1989,10,-3.4347,4.3445,6.1802,-14.6574,15.6807,52.9246,-3.2411,25.3981,22.6705,-4.4485,12.686,-22.7296,24.2342,21.3894,15.3312,13.6503,18.6228,-10.6722,-18.8881,35.7209,-22.6541,-12.0282,33.122,29.6804,-28.0548,32.6815,-13.8,19.2652,51.9049,-23.2457,23.5541,12.6668
1989,11,8.4021,2.4942,15.3432,-1.9504,39.9321,20.0249,26.2507,24.5702,41.6763,3.6293,8.1816,-4.8382,11.9288,16.712,30.6129,27.4924,-59.9284,3.6809,-10.386,17.6356,-43.5801,-19.9196,28.104,17.7405,7.3263,34.757,-14.9567,24.3327,30.187,-33.4771,23.4314,14.998
1989,12,25.6458,3.4441,28.4374,-9.3651,22.4889,17.626,8.3297,35.4729,36.4783,-0.9715,4.6404,2.2236,8.0094,11.442,22.9416,18.8513,-62.7512,13.1296,-15.1513,49.7163,-32.1959,-9.2619,35.0255,9.0692,69.9742,40.3785,-13.0483,33.9177,46.6501,-21.2097,20.213,21.0681
1990,1,77.2874,-2.5278,22.5511,1.3975,68.4798,-13.7515,3.7308,24.142,31.0742,0.3927,7.0744,18.7133,11.1869,6.2,14.5672,14.3076,-58.8472,24.0546,-12.4536,35.1246,-24.2613,-22.2376,25.1129,8.6091,24.8397,32.1213,-8.9623,17.9816,33.3674,18.2025,7.8226,9.6616
1990,2,49.7814,3.6668,14.6651,12.9011,36.584,7.2098,10.0909,13.3087,7.4165,5.9779,5.8898,31.0992,5.7928,8.6002,-2.3599,10.6561,-35.822,20.7014,6.4698,28.8196,-16.5802,-3.2699,21.4058,7.4384,10.1043,40.8629,-6.3065,15.5638,18.4862,27.4365,12.0028,14.2688
1990,3,42.2301,-6.1255,16.2117,2.231,12.433,4.4325,-10.5932,-5.6156,-0.7983,15.7423,6.1651,6.8824,5.0416,2.2671,-4.977,2.3076,-9.3322,27.2072,-2.7126,12.8205,-16.9203,-2.7213,22.6419,20.7215,15.2005,33.2665,-6.9932,10.2606,-2.3628,25.1206,8.676,10.0535
1990,4,17.3039,6.1462,9.0296,7.3318,-1.7861,2.2495,8.2655,0.6912,-0.6548,6.9378,14.9363,-18.6327,16.7705,-11.155,-17.7622,-12.8068,-28.0686,1.8727,94.7825,-92.3664,-2.209,-2.6154,-26.346,8.9711,26.3241,-95.1113,-5.6308,14.9793,-31.6159,-1.1512,-9.3699,-21.3111
